county,Baseline coverage,NEVI.coverage,AFC.coverage
18115,0.05126830610221436,0.030790365507285884,0.8959770685277223
18117,0.02487219502753172,0.022460791561566846,0.8828465804972919
18119,0.02705507855606875,0.024037090386240988,0.8867563465100293
18121,0.028836583559404112,0.026215489341942632,0.8859677679455733
18123,0.02135055528334395,0.019448082836224984,0.8702781299831586
18125,0.011946185837349846,0.010881871537975065,0.8752513586094512
18127,0.10151697022515425,0.08936551796735169,0.8757528896490168
18129,0.01513404469139238,0.009433748699484592,0.8719024157909513
18131,0.09966711181691525,0.08747272483694171,0.8697381665909101
18133,0.030289079811289553,0.02645077671334641,0.8885798940824545
18135,0.05117636836720135,0.028974272497815208,0.9048581637631309
18137,0.05768050108170084,0.03949387842935424,0.9013286915785497
18139,0.04672044968928088,0.04065771824740612,0.9013376862173436
18141,0.18797364368205563,0.026108748350017353,0.8826012872665919
18143,0.05009866228572797,0.0337161023591508,0.8891510469588136
18145,0.03822531612752101,0.03441716595108694,0.9006038910525455
18147,0.02561220878856732,0.014047559918665381,0.8732976383129372
18149,0.10308284626461633,0.08949765757101337,0.8675964305454945
18151,0.15689330752850225,0.06757234006854346,0.9058216683103137
18153,0.02701307163386635,0.022942325259692507,0.8898001734089278
18155,0.05638331147431126,0.04114644167728725,0.894081394558685
18157,0.1023338991723437,0.026082695720461804,0.889996760076644
18159,0.029520799054903752,0.025881320174933834,0.8967714611170616
18161,0.047148046146951526,0.04518094986197946,0.9036780508124382
18163,0.01583515348678581,0.010203574373529681,0.8705217454241823
18165,0.028973242831147075,0.0243303159037699,0.8875776975209728
18167,0.03187410258703439,0.023709734910331612,0.8881668866940103
18169,0.10090274876658314,0.028603789490353266,0.8950980783438864
18171,0.1022572467820712,0.025645090126194727,0.8871391836739564
18173,0.014097586761084364,0.01004581955177862,0.8736046614051057
18175,0.023750496854424347,0.02277973385048837,0.8865814591677824
18177,0.04668392641777514,0.043581740467261695,0.9043176496128096
18179,0.08535207176743073,0.012951322063152549,0.9030881655952139
18181,0.10710747594455085,0.03253339928058403,0.8783329931826294
18183,0.15391923628845888,0.016885110549203587,0.8987551944681479
19001,0.05386365015942561,0.04018843624462819,0.833917575790412
19003,0.05307785313050829,0.033804002059471386,0.826721231317887
19005,0.016156203901004643,0.012647340999213365,0.8796882801837567
19007,0.024622331881369513,0.006992681804471466,0.8607134906054476
19009,0.05543653676131858,0.03588417193630957,0.8294279814963563
19011,0.03847133650740138,0.021673688170082063,0.8795721021342829
19013,0.03615678973296137,0.015403450526038386,0.8670818714636539
19015,0.034634991746233426,0.024512626652309032,0.8318304922384865
19017,0.016612257639729816,0.015047347326317668,0.8695975067416724
19019,0.03462142013568339,0.01661238460161628,0.8719288793249088
19021,0.011348569880949788,0.008535313509447575,0.8358606356189983
19023,0.03753168014830096,0.014652899981326998,0.8567631603677812
19025,0.03964833079671908,0.017881301518506722,0.8359153647781152
19027,0.05931350251277939,0.037345424145006786,0.8334656053682054
19029,0.0544264160726838,0.034347795716556086,0.8259170153678751
19031,0.034435586906600486,0.019806240692779496,0.8780983129977775
19033,0.11909696617763492,0.014355815077228468,0.8474818858383273
19035,0.015852833729893025,0.010868558785153061,0.8352523440622267
19037,0.01671080153154452,0.010692144690090742,0.8546477722867715
19039,0.027474264707356495,0.018985034057875133,0.8527931226235043
19041,0.01383096674451514,0.008984918522630666,0.8371591093897631
19043,0.039438716404284986,0.014373842844090951,0.8738933183905739
19045,0.055828828462204536,0.017502325789191354,0.879081168686372
19047,0.03358378701076937,0.030527554034652595,0.8370935990701702
19049,0.05347149025312897,0.04168059991419714,0.8319391301839824
19051,0.0228501581884,0.005562569891344269,0.005562569891344269
19053,0.06696402924697342,0.008271188888866283,0.8484356838184799
19055,0.03307422237259104,0.01766205408802724,0.87048846842026
19057,0.030772481310465706,0.010908723545881911,0.8692229403799059
19059,0.015699160327140516,0.009891542512633479,0.8381664689321543
19061,0.05251338330386714,0.012409944138911685,0.8774822894256118
19063,0.015413304270809206,0.010527534248886937,0.8295374755526759
19065,0.018683489014371488,0.013291074875552584,0.867536595868316
19067,0.021657936824678616,0.014124368276604682,0.852482287057691
19069,0.040673127402051444,0.015469921790850286,0.8457079156784592
19071,0.07912807156565338,0.03170234152516191,0.8332299956362772
19073,0.05892695967806338,0.04391000074654545,0.8325790510531406
19075,0.036258899454963814,0.022996438097356086,0.8680158152775952
19077,0.05474491236798474,0.042744306040146375,0.8298408861344749
19079,0.037516798104710945,0.023489659878566257,0.8355198685191246
19081,0.03772177690159894,0.011968852175911891,0.8450780765228333
19083,0.038276369595308384,0.026048869524579278,0.8473563796852688
19085,0.04035304164987784,0.03485238271578521,0.8389826190976162
19087,0.026787539008449823,0.011677969712567769,0.8676079529912267
19089,0.024762274317982527,0.014200662694099789,0.8611268148896148
19091,0.040307781978485245,0.012304139350161492,0.8402681008670341
19093,0.037272828320087804,0.033924095004999086,0.8372010002893727
19095,0.03421514863651846,0.01964351179472175,0.8767210033672501
19097,0.055038961683075316,0.018633562673210084,0.8812361731947558
19099,0.031070813950652504,0.02163253233023496,0.8726105601402655
19101,0.023772373829438014,0.01178212926400088,0.8681281145929982
19103,0.03302415818636869,0.019441282402075797,0.876158543967949
19105,0.03496942344322352,0.02117008803097902,0.8827506258234172
19107,0.0331684339546191,0.01828225621530541,0.8742507612571374
19109,0.02032952915286472,0.01508744315898232,0.8482144348620525
19111,0.023506114990776344,0.006994803421027954,0.866855930953631
19113,0.035264662726461816,0.021570375268140863,0.8792662671696833
19115,0.03557525125730049,0.018672222900040048,0.8717753765383113
19117,0.025110636105625275,0.0177381117708158,0.860189983136993
19119,0.018236798961486132,0.01512040666768881,0.8302039771934654
19121,0.05193469297985634,0.040410705412259273,0.8305336203530711
19123,0.02807070123579542,0.019387928477340347,0.8725748219982028
19125,0.029119360656321487,0.02016285279583995,0.8672713993341797
19127,0.03284538523708697,0.02660128650798592,0.8580459708810239
19129,0.03593767596459245,0.035072315047721986,0.8386449906791301
19131,0.09368819864601652,0.015375776762421583,0.8538321032157009
19133,0.04253232268628041,0.033723809035829444,0.8422783396794641
19135,0.023898806647599812,0.01595035556298718,0.8652829084675249
19137,0.05979833328988998,0.03637156708101001,0.8279297225071955
19139,0.03850730500442079,0.019754495949389942,0.875302932145823
19141,0.014835257903000583,0.011466025337008733,0.8371338125633254
19143,0.01826754968014299,0.014186724955461121,0.8358988307885225
19145,0.08203380163407828,0.029659636578018487,0.820683915336597
19147,0.012523943585970915,0.008211537104963149,0.8362924324936115
19149,0.016127888505700832,0.012753402307987787,0.8391115201455513
19151,0.04128479025089697,0.007710813348977739,0.8434732046592259
19153,0.030388233116893103,0.023869386669643188,0.8566323502969492
19155,0.03948773752713457,0.03661103185716835,0.8392992083523128
19157,0.02885214223880229,0.027732833518300266,0.8758692025299517
19159,0.07234343573499497,0.009809507914438728,0.8411170847592675
19161,0.03686882772302189,0.00877080963611199,0.8383488502610268
19163,0.04076524241214429,0.02019434593445642,0.8758214929865106
19165,0.059345208817243984,0.03779266561438914,0.8297722258766587
19167,0.017314863159909884,0.01406281544508066,0.8312695136830204
19169,0.032745011851127125,0.026791006291478386,0.8377719771403274
19171,0.03246100306055522,0.02872649667763012,0.8553620221687195
19173,0.09741649693905294,0.027327002949609814,0.8232878664080638
19175,0.05165096303260308,0.037528620037278436,0.8271163671568316
19177,0.02475925775704664,0.006636032249590301,0.006636032249590301
19179,0.02307871307687087,0.009900989108205282,0.8698607810330894
19181,0.028080471332688376,0.022927021252052274,0.8546909669035611
19183,0.03293220880019638,0.019065369812897758,0.8701834482001625
19185,0.02553634426785747,0.013540547747225396,0.8586212650764945
19187,0.03562415621733789,0.019358610721845356,0.836910406011103
19189,0.0951471772367882,0.01400897271359223,0.8424572598281306
19191,0.021706030991437357,0.01359512019595224,0.875914681515576
19193,0.04122055324938766,0.036910467298711634,0.8479549518499894
19195,0.10313226686123428,0.016573212936583537,0.8494832477258657
19197,0.03821987027212276,0.01419361523566674,0.8399593172991997
20001,0.05915871402060667,0.041601788323381704,0.8060876886910394
20003,0.0534255724064109,0.04326587727179117,0.8462432972907491
20005,0.052765963688897174,0.050469926064402836,0.8246642097335604
20007,0.016403865502180422,0.011244276055989388,0.8187323986549953
20009,0.010712444210316613,0.008985971873802234,0.8278806132236627
20011,0.06058316527619365,0.03618741693198589,0.8342499691226037
20013,0.05342898819348558,0.043700424714375206,0.8370028391849843
20015,0.02015981592262639,0.017779696794718965,0.7979276026511787
20017,0.02375849692849811,0.020661321121827017,0.7855916467415779
20019,0.269730555076405,0.025553430509533268,0.7892748137560784
20021,0.20261989191262675,0.028566229949328364,0.825406857123186
20023,0.18599346665887476,0.005276987110831206,0.8201169630470431
20025,0.001675077625077138,0.001675077625077138,0.001675077625077138
20027,0.019659252472278416,0.00982690134797482,0.8068873298621483
20029,0.008934692073490897,0.008934692073490897,0.8237444215716857
20031,0.06674412579177079,0.050328027875871456,0.8195294521358049
20033,0.0037090012960053313,0.0033029619939387816,0.8284291793842158
20035,0.017093365729168416,0.017093365729168416,0.7865059662710331
20037,0.055862440190157917,0.0120401426483185,0.8175951223221366
20039,0.17534879314727825,0.012075935608533735,0.7876872866782554
20041,0.02288348051607512,0.01081049782903792,0.8135547566906558
20043,0.05472636345620898,0.048823648333071464,0.822976781932764
20045,0.05441509481163536,0.05158701334903701,0.8421673426066225
20047,0.007156250354121614,0.007156250354121614,0.835363401378963
20049,0.0203785346041389,0.0160510195818339,0.7890729514243401
20051,0.11998083693191848,0.007331093789099213,0.8329577852286193
20053,0.009763101418565477,0.009763101418565477,0.8145477387374851
20055,0.004848512416137369,0.003958737000042528,0.8541751472195799
20057,0.0044013064562113515,0.0044013064562113515,0.8426866650381442
20059,0.05377551130125656,0.047894947899200374,0.8397722300165213
20061,0.018675316772529187,0.012650256682690831,0.8177927594032371
20063,0.13511276374500983,0.006434171852947281,0.8382423292542305
20065,0.13010632317637766,0.006165658753208569,0.8199904358192551
20067,0.004875789687966564,0.004522857854800745,0.8755773554157502
20069,0.005239932203264597,0.004733742569123101,0.8515213733879382
20071,0.1457977167040996,0.006301147408859071,0.8760496133482016
20073,0.02182286852070913,0.01859847155338818,0.7693576524333671
20075,0.002878314656174221,0.002878314656174221,0.8800481661792195
20077,0.01600082701477326,0.013695659367924341,0.8118209484098917
20079,0.023332424010758093,0.019284598108847306,0.8057022481817163
20081,0.00575707875643366,0.004906628949718382,0.8679094669603827
20083,0.0024312749265204122,0.0024312749265204122,0.8326475661269677
20085,0.056702085820936776,0.04958635807610509,0.837450882209397
20087,0.054846711073516845,0.051559645686491594,0.8285416457675726
20089,0.005447343519543476,0.0035901605698665812,0.828189145848621
20091,0.04979621995453779,0.04837380411274612,0.8475776600163938
20093,0.003767960275962938,0.0034055507574467336,0.8715226713498246
20095,0.018937517003167377,0.017026321318376173,0.8205441034901824
20097,0.020410033268109046,0.014729535432673345,0.8307147136105526
20099,0.021182119643458633,0.014155511715592463,0.800096109466768
20101,0.1361155754420219,0.007256288797843568,0.8429197332903537
20103,0.05041459944337196,0.05019157624390112,0.8491199031611908
20105,0.00905851828523227,0.00905851828523227,0.8256319437685459
20107,0.06082936248053677,0.038014324088859124,0.8553958962713883
20109,0.14297061551705345,0.006666118996018895,0.8509264797928839
20111,0.07086591570725166,0.05338574627001766,0.8119470081674116
20113,0.02409431285340343,0.01915224164991169,0.807261881210121
20115,0.0245606058875811,0.021812161505276043,0.7959943980776483
20117,0.013020700160539547,0.005784580157770259,0.8498737074628115
20119,0.0047469619180658534,0.0047469619180658534,0.8531028439175875
20121,0.051769230917148176,0.04773110978418418,0.8407723639775105
20123,0.009437011723043566,0.008663870087592401,0.823161583353655
20125,0.24531378702217016,0.025133383622390038,0.783584560549763
20127,0.031061167636265003,0.022400742615565128,0.8128436241758292
20129,0.004798443611570651,0.003426924773926032,0.8745942326031706
20131,0.061989626065290085,0.012880299390264822,0.8412188836359762
20133,0.0223051785923243,0.01173175443024566,0.8064212304928986
20135,0.12160424589157513,0.005350200515465657,0.8294913614153874
20137,0.01473540404470547,0.006160024816680436,0.8064241057806937
20139,0.0673380691510637,0.04695881769090072,0.8255959937561447
20141,0.0071322894146161235,0.004750954805115797,0.8326975191073587
20143,0.010551337392313759,0.010551337392313759,0.8199293624599123
20145,0.00941130209639938,0.00941130209639938,0.8346871477852479
20147,0.012624614664586383,0.005160698772898092,0.8275696054016116
20149,0.018154788153371803,0.013180033052520902,0.8192675037514379
20151,0.019759130188296493,0.01423807872678869,0.8272304733257694
20153,0.18979309890855547,0.012683084624463119,0.8059522657304095
20155,0.022661742728714688,0.018387887253423364,0.8172695341686065
20157,0.010121818335494123,0.006253901650638212,0.8253528316071572
20159,0.02472810706242887,0.01930794560752047,0.820523296685828
20161,0.018817488008978,0.012191561590874726,0.819902023337236
20163,0.11401810867464487,0.0061801722430926895,0.838872296627106
20165,0.010811200402255665,0.00901336334209641,0.8368497804285895
20167,0.009402714650580235,0.008586494085192662,0.8160695739303409
20169,0.024485236614616934,0.01349944289479161,0.8236083912549528
20171,0.13768595162668376,0.005437559980591226,0.8531417145427915
20173,0.020402425940997195,0.018122711812111014,0.8011877875526389
20175,0.002879719786684284,0.002879719786684284,0.002879719786684284
20177,0.05564760196402988,0.050192637793837286,0.8328716173494253
20179,0.1424957959344075,0.007030438204805225,0.8317658943213283
20181,0.17939672129690148,0.005485448645896528,0.8195561681321836
20183,0.0034499684072634078,0.0034499684072634078,0.8306053972015494
20185,0.023974876842484814,0.0191772633990408,0.8298715573704374
20187,0.0035747901923433266,0.0035747901923433266,0.8831244672273857
20189,0.0032482925041036606,0.0032482925041036606,0.8634305201176549
20191,0.017169914988094656,0.017169914988094656,0.7971364430933559
20193,0.15994815175782193,0.005599897445297785,0.8181794263051836
20195,0.12807391456285988,0.005912078615618105,0.828310084729914
20197,0.028898313350442958,0.01597524142647347,0.8193227585186615
20199,0.1505918629465396,0.004464083001950267,0.8612813781862382
20201,0.0171636328003026,0.006521686977795255,0.8256893714251826
20203,0.14206423625695314,0.005506377907586042,0.8602642948565294
20205,0.03607416829979629,0.01788807696719969,0.7740800466885337
20207,0.07322816143636701,0.051144403048970076,0.8050842945031031
20209,0.04978907613376172,0.04859557592995355,0.8501672739666358
21001,0.022445149966833177,0.009981979052442375,0.8988238259085535
21003,0.04728868787284638,0.031942741435040285,0.894066586814893
21005,0.04410916082168103,0.029179432941132226,0.8942767619047537
21007,0.011231507118218102,0.01040891431818862,0.8848398903939132
21009,0.03943932736345907,0.02527694439319609,0.895085582379423
21011,0.027956319830779695,0.023100898879601442,0.9113776292987879
21013,0.02218765641353626,0.016660364224478464,0.9146740920458755
21015,0.0487160849670057,0.034321064284110143,0.8976484680402574
21017,0.03171284819858496,0.027194796670615022,0.9044801930788914
21019,0.027692604469490307,0.009048975351019029,0.9286190213294183
21021,0.027854238117681604,0.01641707602518074,0.8935736046457899
21023,0.0310397475705304,0.029546187190788054,0.9086083366111087
21025,0.006811564385240663,0.006811564385240663,0.9103714867365776
21027,0.025576184702933092,0.022069353078530935,0.8803956336178264
21029,0.0232428226497795,0.02288375128617935,0.8893269832680407
21031,0.04425080160085766,0.02738391150673247,0.8824840190700292
21033,0.012499806568752823,0.010316844344367287,0.8794501012392996
21035,0.015957715647103687,0.013610111441701532,0.8834693043196037
21037,0.04752347015216705,0.03327044589121938,0.9010140978163085
21039,0.016123880422979846,0.009848627759444029,0.8833841557441109
21041,0.05492526900993819,0.0409545532519865,0.8901382780600694
21043,0.009172591807348585,0.008191894690257056,0.9225657499485872
21045,0.02845173510407692,0.01294966415171758,0.9016472496144463
21047,0.03568413573657356,0.029296455233959653,0.888851904761222
21049,0.03064175901297982,0.015764997512823845,0.9048299161861895
21051,0.01334538358811623,0.009695400285250422,0.912226435144422
21053,0.01136876663211543,0.009344674973930668,0.9029706320959171
21055,0.017925672108783913,0.01152058295296944,0.87930126350354465
21057,0.025046464816144306,0.010713649173767763,0.9024429353823354
21059,0.025138191696449083,0.00806221841333005,0.8804767553444294
21061,0.04272341533515886,0.025718591933598597,0.8920999348867074
21063,0.00812681777016828,0.007697012972105977,0.919431034472532
21065,0.014464991891478002,0.014464991891478002,0.9035915902729257
21067,0.0426827681915874,0.01641688019482878,0.9009327035991265
21069,0.027510442734864228,0.023503068495821254,0.9120552791189841
21071,0.005830181053030776,0.005036318069768159,0.9168017829866985
21073,0.04148498084392875,0.03759140312016434,0.8955867347022715
21075,0.013772803723360486,0.012276570150524243,0.8823937678066311
21077,0.05586857520101021,0.04067836459537335,0.8953718771620023
21079,0.0279195942082418,0.016624652615392928,0.8938646296903652
21081,0.032537851120100283,0.032537851120100283,0.8991980335372317
21083,0.01960245957585569,0.01586773748571023,0.8849532386353417
21085,0.025438137805361728,0.019882418378091484,0.8875044545007056
21087,0.01921025281185681,0.01045196242318244,0.8971177765729158
21089,0.027463571927669076,0.008319477429504707,0.9250939506732803
21091,0.024919676642818245,0.017897864349037555,0.8710395989630743
21093,0.020882647264389532,0.020792769371718506,0.8853662036227401
21095,0.013769267032993674,0.011829220674178461,0.9215680410336075
21097,0.0309292985605684,0.029714951625129323,0.9039786560450085
21099,0.019268124338072325,0.010749983276597935,0.894129291837182
21101,0.016581821409169948,0.00944477307094591,0.8728352192292819
21103,0.0417694084219357,0.03786605832321104,0.893737785523111
21105,0.01957354335421718,0.013063030816018676,0.8803759447185373
21107,0.01265101473473071,0.012244276972650372,0.8786877464101199
21109,0.014192919150898967,0.014192919150898967,0.9110453078930382
21111,0.021753510878070027,0.021753510878070027,0.8898222055849838
21113,0.042721816682906776,0.0178418270022528,0.8978456571512324
21115,0.010551837564391998,0.007498973850911544,0.9218647243309464
21117,0.0483240157550778,0.0340242149059971,0.8990888276765537
21119,0.016237615615068642,0.006908663726079017,0.9204770385163759
21121,0.0216297456152638,0.011434764481517843,0.911813209070146
21123,0.019343904849191008,0.019255471942175157,0.8966266144474407
21125,0.013129539989603962,0.009445570822208421,0.9112998508461867
21127,0.009774911437679397,0.008909027323355892,0.9263347601403937
21129,0.012963275148032171,0.012963275148032171,0.905284045726954
21131,0.014902559530748647,0.010341575866069099,0.9163336656485185
21133,0.014404789311624163,0.009026317247797705,0.9231554684156407
21135,0.04141704275402964,0.019066131396612035,0.917965187150198
21137,0.02815576282213951,0.01554221543639285,0.8931971831527663
21139,0.014189211608060037,0.01262833916472002,0.8823401333798248
21141,0.04732670921993439,0.030152007442007227,0.8837599317210856
21143,0.014636852766985488,0.010636209327139863,0.8804426651122698
21145,0.014719282353199418,0.010511619033519128,0.883411641164716
21147,0.017002988274306498,0.015696077172008317,0.9049749706447457
21149,0.02757427298080965,0.012888961517622395,0.8799957859507948
21151,0.016444681141986724,0.016444681141986724,0.9000241301405911
21153,0.009869260465033166,0.006497917905376775,0.9181275369086359
21155,0.02909872063437305,0.02606807018864517,0.8877961894730418
21157,0.014688153958770522,0.011738047342884344,0.8841368916646329
21159,0.009764262931758794,0.00847081633414926,0.9251916325510391
21161,0.028760908101556713,0.023601676141760574,0.9126756509226839
21163,0.02355430026683581,0.021493420527774316,0.8822485781879589
21165,0.01428268960530795,0.012730970250649811,0.9117604909609214
21167,0.02806719233339057,0.026577078437400325,0.8940487696170605
21169,0.0396936842707808,0.024872861591140213,0.8978287187581471
21171,0.04354973632664296,0.027448211928192974,0.8984391072287207
21173,0.029828272859572614,0.01537722103975988,0.907324527866101
21175,0.008441115961552918,0.007249223503035479,0.9162407017790883
21177,0.027953979230303308,0.013372814380576668,0.8842057406013447
21179,0.02742679518058172,0.026313336292581754,0.8914169062951027
21181,0.029143337222571553,0.024253585287325543,0.9072795598976359
21183,0.026783758210941352,0.011719294511416364,0.8757199123858831
21185,0.040710492368765866,0.02704904000486916,0.8886717077881228
21187,0.0420698257921973,0.03933390387784184,0.897046377150833
21189,0.012139352344280884,0.012139352344280884,0.9048205589653434
21191,0.030451578455993573,0.030451578455993573,0.9017638335931124
21193,0.014148884973912404,0.0074581182528566355,0.9175373566140063
21195,0.01784776510335662,0.007749096260295194,0.9295849817889633
21197,0.014140312969293505,0.014053110477473584,0.9051736590341338
21199,0.013112332073235571,0.009858125401967576,0.9053203381121347
21201,0.030304544223137195,0.0276022156012915,0.9088147620036643
21203,0.014340040603752812,0.014340040603752812,0.895499704897991
21205,0.012718760664339754,0.009445934626920841,0.9146859600381247
21207,0.02307119906712235,0.010772912038618248,0.9021255395218009
21209,0.041987349106163176,0.03677374392548619,0.9006681640257995
21211,0.040528249006404234,0.03738053506197779,0.8936079899710337
21213,0.04836980800614981,0.033647741915724255,0.8869896342918403
21215,0.04061219643310044,0.02751769847281235,0.8916314507152683
21217,0.02304581070630725,0.012391919691697647,0.8998247756870326
21219,0.033461249242500185,0.029536379418123485,0.8879008173576977
21221,0.032346578940368166,0.027237715789457936,0.8839011943567363
21223,0.05426952361420444,0.03839597419823336,0.8908849113073947
21225,0.017053879212772297,0.011924124574817183,0.8769163157329435
21227,0.04509986275584455,0.028060684566371397,0.8919080105906422
21229,0.03094535438731374,0.02925310985765123,0.8927428889603146
21231,0.009965800481106917,0.008364735364337995,0.9045972958963591
21233,0.01237942528173696,0.012167668010342251,0.8782216791808853
21235,0.02194288484593414,0.015185950954079474,0.9076217128638084
21237,0.012643592591809921,0.011568010445403563,0.9100231716850016
21239,0.044285859091157086,0.02763240642389041,0.8978508173240212
22001,0.0417369502670608,0.03343537956108284,0.829317572994528
22003,0.037096341233882384,0.030035104861427714,0.8301633677967041
22005,0.055581516256070024,0.044054587917929336,0.8576537991902454
22007,0.05877305425997483,0.04374822524153762,0.8542419992750214
22009,0.030499129889666837,0.0130133888426139,0.839742515904848
22011,0.0401449447227216,0.022293268621021493,0.8326678649158281
22013,0.030206088841521483,0.018933429229939347,0.8609953714619103
22015,0.03820545636081201,0.02398888218359776,0.8537411712940874
22017,0.04082491998099577,0.02272724986416863,0.8521129389629164
22019,0.039496815690380827,0.026419025365136035,0.8360010374100171
22021,0.02277933886769033,0.011854466656792378,0.8735184270634413
22023,0.03975108489101522,0.026179702567832874,0.830488831785287
22025,0.02473187815896267,0.011471169747734416,0.8710629387479392
22027,0.017329635075247478,0.017329635075247478,0.8623770082807548
22029,0.03339499963986944,0.0092583917859205209,0.8663915896244867
22031,0.03753760375222113,0.02162865418893705,0.850876365935709
22033,0.0525458529993344,0.03876966879625195,0.8580576101737137
22035,0.020849276791615422,0.017658695650770766,0.8710250165978345
22037,0.050908731846415756,0.03212480051927895,0.8595948348687091
22039,0.03820027036348966,0.031533474670191894,0.828761871829959
22041,0.022972619795848748,0.0121747766565149,0.8746197660660876
22043,0.022614267586362615,0.010888854989876382,0.8519954429276699
22045,0.05630929752388152,0.03384574538301146,0.820427624053044
22047,0.055408443014270024,0.04532382315813381,0.8508248714365961
22049,0.025023139841394954,0.012605509690696981,0.8680913308082538
22051,0.048517533532025814,0.039100823019141986,0.8677694968530881
22053,0.03973079688540708,0.030677606103399247,0.833267590011197
22055,0.05450663346576956,0.03416427625277666,0.8260994444072047
22057,0.043694724053683735,0.04013973694797132,0.8594148951222559
22059,0.02095562399227718,0.012306236651013968,0.8665396055987244
22061,0.03139390510595588,0.017006787371522992,0.8669489886860964
22063,0.053196532852163046,0.04277492640361302,0.8612993337742655
22065,0.020705297426902473,0.017368735579836578,0.8706001361935752
22067,0.010828465984074252,0.009254968234070338,0.8691357617176454
22069,0.03226699985438071,0.013006369415290238,0.839231661255476
22071,0.048528041960975536,0.03910929187958603,0.8587059349064469
22073,0.023931408284506357,0.010921931310429622,0.8704951065542289
22075,0.03774817261969265,0.030590256507207383,0.8655921719594356
22077,0.06573897410240677,0.035162998351517843,0.8594907524119484
22079,0.018107527014176183,0.012616003488521137,0.836074490693921
22081,0.03156250933262093,0.018948566790392373,0.8498458160230499
22083,0.01049426380175596,0.010402194332918457,0.8723140028516607
22085,0.032177900924229945,0.01346772221938947,0.8065250311414717
22087,0.03776709089258896,0.03407592144270141,0.8612238826097158
22089,0.040946505589541556,0.039437444518759884,0.8383610636491583
22091,0.052841149067735835,0.04062169226609958,0.860912578541127
22093,0.05677797902767219,0.0446507023988535,0.8570089816200441
22095,0.04265175958864375,0.04112453146435539,0.85102880542248
22097,0.04948703316891724,0.030738882151544532,0.8330712074945248
22099,0.053228946955885044,0.03492868549878679,0.8365900748242389
22101,0.06124923273419889,0.04092977774847058,0.8480533394893164
22103,0.044742346241935994,0.03890268741671096,0.8571690529579338
22105,0.041202707118538254,0.039842944384264604,0.8602573222507829
22107,0.023697544341517524,0.01880345228931088,0.8698351439433625
22109,0.04333154414144182,0.03336166699148503,0.8597937638575877
22111,0.013880639794757678,0.011157318813804553,0.8656399323008087
22113,0.04206553849460205,0.021298294749484577,0.8233706010472025
22115,0.038341549412778946,0.021434625294858727,0.8243638826523568
22117,0.04616945577615581,0.037138867760868485,0.8576058092933609
22119,0.03737843298522338,0.02295841556465238,0.855617823797109
22121,0.05405609166284604,0.044141882330108274,0.8580141825806984
22123,0.010910885997964128,0.009630038869823507,0.8682932293521518
22125,0.048026811149087,0.029811308245491788,0.8600642565022092
22127,0.028785319988162673,0.014977232132199744,0.866898019661628
23001,0.9112437062771519,0.026305976293872685,0.9823149324997369
23003,0.002236654344637439,0.002236654344637439,0.987629309513348
23005,0.9119200859148604,0.024861975193253703,0.9804319327084648
23007,0.9078731635762166,0.027429760925913784,0.9814929759731188
23009,0.938914887714718,0.0320321821729231,0.9848341984643529
23011,0.9103600549102387,0.028782282778349468,0.981286799140215
23013,0.9131396884975739,0.02873124565148723,0.9817922276611262
23015,0.9140797155794897,0.02663912180716059,0.9820818623977349
23017,0.90840035187274,0.0266083093110586,0.9809468666389206
23019,0.9345593599281778,0.012192956133677012,0.9846567245533158
23021,0.9175084693180763,0.011418108078249493,0.9823243688597577
23023,0.9139406870333158,0.026684060467597664,0.9829968933380782
23025,0.9100515127262789,0.030037959429821206,0.9813461617084417
23027,0.9154914581250966,0.03041534164695145,0.9828343051245925
23029,0.9601326809778363,0.0037078758335523103,0.9836105049812979
23031,0.9043653514201428,0.133934675316627,0.977260509172421
24001,0.4150029876981325,0.10741032078152388,0.9473969081008673
24003,0.48593855010432274,0.17281605263090993,0.9479977865309728
24005,0.48647406094300694,0.17498763004939424,0.9471400997126239
24009,0.5055930535091823,0.10620948065429126,0.94707450515013
24011,0.5126271779092499,0.1755232783063412,0.9486522262276393
24013,0.47680833201236333,0.1735073213179989,0.9471451811335794
24015,0.5136868467152311,0.1892871802715582,0.950546632267933
24017,0.4908655736577617,0.10545612254942027,0.9439023224648654
24019,0.5239367084228863,0.11391565447678119,0.9464775140586549
24021,0.46466356871392156,0.11152967111416488,0.945646782684535
24023,0.3900097485045094,0.10168899972098762,0.9454327182197519
24025,0.500047857713854,0.18204727459528652,0.9493221997683103
24027,0.47919720053184206,0.17074997278819437,0.9471268116717959
24029,0.5068428883092336,0.18331846384571174,0.9496052473547454
24031,0.4704219330471809,0.11192162027425444,0.9456920851988952
24033,0.47440704380019644,0.10528505928609275,0.9452798387387155
24035,0.5038791983049359,0.17590575348944898,0.9478514082000353
24037,0.501846759651268,0.10511096457049345,0.9442721076567154
24039,0.5325583728171818,0.024870089123801693,0.9473868495332936
24041,0.5056975479763314,0.17407695041429952,0.9469724975184366
24043,0.45941974672166913,0.11076861688787609,0.9449348199077884
24045,0.5346076358283185,0.11570299745133554,0.9478475385252921
24047,0.5605261029488903,0.009684313384888595,0.9512917866388593
24510,0.48649865138968235,0.17487349719672923,0.9471595174646968
25001,0.8524417444791388,0.1402041244540653,0.9743067443312291
25003,0.759070208445044,0.34071155360637184,0.9462767412321305
25005,0.8361044767772752,0.13918693834736706,0.9723186778428864
25007,0.8470891438804904,0.13753491698328,0.9727405787948039
